2020,2810,8856.3,4673.1,404.8,1886.7,1417.4,546.2,3323.4,478.4,859.8,8684.9,2416.7,25168.5,12725.4,8.59,3.593702156,0.472341723,3.426201018,0.505608201,0.375258291,6268.2,6357.9
2021,2810,10323,5864.8,453.9,2099.1,1655.1,736.8,3536.3,462.8,921.9,8376.3,2799.1,26859.2,12771.2,9.16,2.992497589,0.43187058,2.830338323,0.475486984,0.342565146,5577.2,5800.8
2010,4512,3832.3,2762.5,45.1,251.1,120.1,60.2,715.3,154.8,354.5,1662,1424.7,5016.6,3911.2,7.01,1.166561381,0.279153511,1.134905594,0.779651557,0.186650314,237.3,1208.2
2011,4512,4317.8,3172.5,44.3,244.5,136.4,103.6,734.7,149.2,410.6,1595.5,1509.6,5195,4021.8,6.81,1.056902491,0.265250822,1.027556969,0.774167469,0.170156098,85.9,1140.9
2012,4512,4657,3445,58,316,130,65,796,198,416,1737,1501,5505,4084,4.47,1.157228514,0.260253382,1.118587608,0.741871026,0.170925489,236,1252
2013,4512,4964,3591,60,508,152,64,916,308,457,1762,1580,5838,3809,7.26,1.115189873,0.276591459,1.07721519,0.652449469,0.184528606,182,1330
2014,4512,5368,3635,58,605,259,62,1226,370,507,1756,1671,6181,4054,4.47,1.050867744,0.322839046,1.016157989,0.655880925,0.228390462,85,1217
2015,4512,5598,3381,51,848,212,63,1650,464,567,1663,1806,6533,4122,6.61,0.920819491,0.396034298,0.892580288,0.630950559,0.294748124,-143,1328
2016,4512,5931,3512,47,814,302,92,1829,531,590,2050,2535,9962,7031,6.59,0.808678501,0.407857022,0.790138067,0.705781971,0.3083797,-485,1580
2017,4512,7933,5261,57,1034,341,120,1750,173,922,2146,2700,10740,7019,8.39,0.794814815,0.336820875,0.773703704,0.653538175,0.220597504,-554,1621
2018,4512,8264,6193,60,437,366,132,1173,148,898,1787,2942,10912,7161,3.55,0.607409925,0.250605034,0.587015636,0.65625,0.141940949,-1155,1236
2019,4512,8781,6379,72,769,323,146,1530,247,872,2037,3201,12993,8662,6.24,0.636363636,0.273545154,0.613870665,0.666666667,0.174239836,-1164,1521
2020,4512,3566,4342,57,-1324,480,108,-1284,-516,508,4006,4293,14046,11058,-10.72,0.933146983,-0.217610768,0.919869555,0.787270397,-0.360067302,-287,3346
2010,9997,33370,23970,3958,2022,7068,4344,4723,808,4677,15011,11717,37834,27047,2.61,1.281129982,0.281690141,0.943330204,0.714886081,0.141534312,3294,2650
2011,9997,36529,26960,4264,2067,7228,4738,4267,417,5302,16134,12275,39808,28906,2.38,1.314378819,0.261956254,0.96700611,0.72613545,0.116811301,3859,3698
2012,9997,37665,26935,4235,2926,7429,4736,5527,944,5203,17598,13045,41853,28638,3.74,1.349022614,0.284879862,1.024377156,0.684252025,0.146741006,4553,4634
2013,9997,39055,26807,4293,3924,8006,5174,7155,1450,5093,21164,14181,45435,27689,4.99,1.492419434,0.313609013,1.189690431,0.609420051,0.183203175,6983,6422
2014,9997,40306,27508,4405,4239,7991,5365,7353,1489,5445,22191,14773,45451,27448,5.4,1.502132268,0.317520965,1.203953158,0.603903104,0.182429415,7418,6959
2015,9997,38581,25381,4420,4768,8098,5580,8257,1739,4943,20053,18371,49316,30608,6.11,1.091557346,0.342137321,0.850960753,0.620650499,0.214017262,1682,5455
2016,9997,39302,25598,4366,4809,8841,5690,8361,1601,5343,23058,16331,54146,34596,6.29,1.411915988,0.348684545,1.144571674,0.638939164,0.212737265,6727,7843
2017,9997,40534,25676,4613,1655,8890,6584,9237,5204,5621,26002,18861,59387,41943,2.17,1.378611951,0.366556471,1.13403319,0.706265681,0.227882765,7141,10817
2018,9997,41802,27119,4326,6765,7859,5607,8871,659,5812,24362,18924,57773,39408,9.1,1.287359966,0.351251136,1.058761361,0.682117944,0.212214727,5438,10910
2019,9997,36709,22975,4421,6143,7790,5730,8485,1329,5249,24303,18098,58679,39966,8.52,1.342855564,0.374131684,1.098574428,0.681095452,0.231142227,6205,10416
2020,9997,32637,20859,4489,4779,7013,5750,7273,1147,4505,28175,19197,64586,46789,6.79,1.467677241,0.360878757,1.233838621,0.724444926,0.222845237,8978,15220
2010,3674,1071.849,568.443,125.059,137.294,175.232,111.967,251.413,57.78,251.993,789.865,204.324,1564.052,247.456,0.78,3.865747538,0.469661305,3.253685323,0.158214689,0.234560092,585.541,459.385
2011,3674,1418.922,734.268,198.183,226.585,177.94,115.29,385.521,67.301,299.133,816.334,247.096,1890.389,281.294,1.24,3.303711918,0.482517009,2.501663321,0.148802178,0.271699924,569.238,410.799
2012,3674,1568.581,827.712,232.92,202.078,297.589,140.583,381.149,52.898,359.72,883.363,182.704,2136.646,231.171,1.09,4.834940669,0.472317974,3.560091733,0.108193402,0.242989683,700.659,307.11
2013,3674,1792,949.8,229.5,278.1,292.7,126.5,457,66.4,385.2,1073.3,179.7,2333.1,232,1.48,5.972732332,0.469977679,4.695603784,0.099438515,0.255022321,893.6,511.1
2014,3674,2291.5,1169.7,270.8,457.7,317.6,200.6,693.9,107.5,427.9,1429.2,297.6,2973.8,441.4,2.44,4.802419355,0.489548331,3.892473118,0.148429619,0.30281475,1131.6,805.8
2015,3674,3258.4,1541.4,267.9,798.3,538,291.1,1222.5,225.3,494.5,1914.7,463.9,3719.4,560.2,4.21,4.127398146,0.52694574,3.549902996,0.150615691,0.375184139,1450.8,1043.6
2016,3674,3289,1408,424,995.2,416.6,110.4,1378.8,205.4,502.2,2002.1,210.2,3855.4,314,5.27,9.524738344,0.571906355,7.507611798,0.081444208,0.419215567,1791.9,1086.1
2017,3674,3651.4,1582.4,493.5,1010.2,454.7,258.4,1512.5,246.8,556.5,2633.7,387.9,4573.6,507.9,5.48,6.789636504,0.566631977,5.517401392,0.111050376,0.414224681,2245.8,1616.8
2018,3674,3868,1629.1,490.2,918.4,655.8,229.9,1620.2,413.7,618.7,2262.2,389.7,4828.9,731.9,5.06,5.804978188,0.578826267,4.547087503,0.151566609,0.418872802,1872.5,1027.4
2019,3674,3376.8,1353,609.7,853.6,465.3,190.5,1413.7,107.4,610.1,2234.6,374,4839.6,717.3,4.92,5.97486631,0.599324805,4.344652406,0.148214728,0.418650794,1860.6,1054.6
2020,3674,3355.7,1372.2,806,814.8,393.6,226.9,1289,76.9,694.5,2317.6,448.4,5106.7,942.5,4.84,5.168599465,0.591083828,3.371097235,0.184561458,0.384122538,1869.2,974.8
2021,3674,5109.1,2178.3,885,1498.3,756.2,236,2129.4,100.4,801.4,2865.4,658.5,8590.7,3293.6,9.07,4.351404708,0.573643107,3.007441154,0.383391342,0.416785735,2206.9,1020.1
2010,1311,33862,25544,1452,2125,4718,4274,6036,1173,2282,8780,7613,35396,18587,6.52,1.153290424,0.245644085,0.962564035,0.525115832,0.178252909,1167,1608
2011,1311,38466,29297,1423,1703,5011,3712,6504,785,2665,8339,8100,39136,20544,5.05,1.029506173,0.23836635,0.85382716,0.524938675,0.169084386,239,351
2012,1311,37691,27835,1259,2025,4338,2809,7245,1675,2611,8387,8382,43441,22238,5.98,1.000596516,0.261494787,0.850393701,0.511912709,0.192220955,5,642
2013,1311,22284,13855,954,5052,3525,2109,6149,525,2280,8599,6558,42754,17970,11.28,1.311222934,0.378253455,1.165751754,0.42031155,0.275937893,2041,1814
2014,1311,10737,4028,527,2317,2073,708,5486,744,1223,6687,4851,38578,16258,5.57,1.378478664,0.624848654,1.26984127,0.421431904,0.510943467,1836,2444
2015,1311,6636,3469,399,-3056,1159,457,1911,-1299,1256,4404,2628,34195,13794,-10.61,1.675799087,0.477245329,1.523972603,0.403392309,0.287974684,1776,2716
2016,1311,4762,2880,323,-6132,1026,433,1108,2222,774,4276,2251,28621,13030,-19.92,1.899600178,0.395212096,1.756108396,0.455260124,0.232675346,2025,2732
2017,1311,5466,7034,232,-4074,1024,435,-2185,-1837,617,6157,2435,23112,10758,-13.12,2.528542094,-0.286864252,2.433264887,0.465472482,-0.399743871,3722,4847
2018,1311,6323,3057,245,-282,1001,495,2543,335,723,4459,2203,21433,10545,-1.1,2.024058103,0.516526965,1.912846119,0.49199832,0.402182508,2256,2694
2019,1311,6495,3106,261,-408,1170,411,2776,461,613,3156,2510,21782,12076,-1.37,1.257370518,0.521785989,1.153386454,0.554402718,0.427405697,646,1545
2020,1311,4667,4363,378,-3093,860,200,-194,-11,498,3081,1623,18821,12486,-10.15,1.898336414,0.065138204,1.665434381,0.663407895,-0.041568459,1458,1739
2010,4911,14427,9830,1448,1214,1923,1061,4597,643,0,5016,6518,50455,36773,2.53,0.769561215,0.318638664,0.54740718,0.728827668,0.318638664,-1502,710
2011,4911,15116,10591,1292,1946,1834,1095,4525,818,0,4182,6611,52223,37558,3.25,0.63258206,0.29935168,0.437150204,0.719185033,0.29935168,-2429,515
2012,4911,14945,10161,1519,1259,1871,1169,4784,604,0,4589,6823,54367,39130,2.6,0.672578045,0.320107059,0.449948703,0.719738076,0.320107059,-2234,603
2013,4911,15357,10503,1423,1480,1860,1266,4854,684,0,4310,6112,56414,40328,3.04,0.705170157,0.316077359,0.472349476,0.714858014,0.316077359,-1802,471
2014,4911,17020,11804,1325,1634,1926,1287,5216,942,0,4478,7967,59633,42809,3.34,0.562068533,0.306462985,0.3957575,0.717874331,0.306462985,-3489,549
2015,4911,16453.2,11110,1339.4,2047.1,1640.5,1418,5343.2,919.6,0,4072.4,7108.5,61683.1,43778.2,3.59,0.572891609,0.324751416,0.384469297,0.709727624,0.324751416,-3036.1,563.2
2016,4911,16380.1,10942.9,967.3,610.9,1916.7,1688.5,5437.2,-73.7,0,6033.9,9498,63467.7,46047.6,1.25,0.635281112,0.331939365,0.533438619,0.725528103,0.331939365,-3464.1,542.2
2017,4911,15424.9,9996.5,953.2,1912.6,1891,2065.3,5428.4,969.7,0,4253.1,8271.3,64729.1,46403.6,3.89,0.514199703,0.351924486,0.398957842,0.716889313,0.351924486,-4018.2,574.3
2018,4911,16195.7,11170.4,921.1,1923.8,1926.5,1874.3,5025.3,115.3,0,4113.9,8648.8,68802.8,49634.6,3.9,0.475661363,0.310286064,0.36916104,0.72140378,0.310286064,-4534.9,603.2
2019,4911,15561.4,10454.6,1169.2,1921.1,1705.1,2085.8,5106.8,-12.9,0,4077.8,10299.1,75892.3,55870.5,3.89,0.395937509,0.328170987,0.282413026,0.736181404,0.328170987,-6221.3,635.3
2020,4911,14918.5,9248,1310,2200.1,1842.7,1709.7,5670.5,40.5,0,4351.5,9926.7,80757.2,59937.5,4.44,0.438363202,0.380098535,0.306395882,0.742193885,0.380098535,-5575.2,639.1
2010,3823,2470.952,1619.416,335.253,283.932,399.913,236.6,555.054,122.318,296.482,974.492,550.859,3818.915,2043.711,1.79,1.769040716,0.344618592,1.16044033,0.53515488,0.22463164,423.633,168.853
2011,3823,2989.914,1918.12,380.471,384.464,438.245,283.068,724.573,172.178,347.221,1059.119,628.875,4319.49,2266.685,2.4,1.684148678,0.358469842,1.079146094,0.524757552,0.242339077,430.244,174.955
2012,3823,3334.213,2102.338,428.935,459.132,507.85,321.183,851.343,203.343,380.532,1164.743,879.969,5190.056,2654.905,1.9,1.323618218,0.369464998,0.836174911,0.51153687,0.255335517,284.774,157.984
2013,3823,3594.136,2262.223,452.848,516.999,536.701,347.638,933.736,207.796,398.177,1369.129,874.545,5877.902,2741.781,2.12,1.565532934,0.370579466,1.047723102,0.466455718,0.259794287,494.584,295.203
2014,3823,4021.964,2522.157,495.896,584.46,585.462,386.207,1037.17,220.372,462.637,1578.604,936.144,6420.963,3181.402,2.39,1.686283307,0.372904133,1.156561384,0.495471162,0.2578765,642.46,377.615
2015,3823,3974.295,2432.727,514.451,590.859,603.295,365.355,1093.781,215.521,447.787,1619.613,1025.172,6664.53,3409.904,2.46,1.579845138,0.387884644,1.078025931,0.511649584,0.275213843,594.441,381.005
2016,3823,3840.087,2371.548,492.104,512.158,592.326,369.537,1007.169,180.945,461.37,1928.19,924.441,7100.674,3844.161,2.2,2.085790223,0.382423367,1.553464202,0.541379734,0.262277652,1003.749,717.259
2017,3823,4300.17,2651.418,540.504,681.47,668.176,437.329,1122.607,115.259,526.145,1934.655,1138.663,7796.064,3768.431,2.96,1.699058457,0.383415539,1.22437543,0.483376099,0.261061074,795.992,646.3
2018,3823,4845.872,2986.82,624.744,777.933,791.105,399.571,1275.03,209.812,584.022,1836.144,1258.704,8662.288,4420.366,3.37,1.458757579,0.383636217,0.962418488,0.51030005,0.263116731,577.44,353.975
2019,3823,5158.557,3136.855,624.567,861.297,817.799,377.219,1411.422,208.451,610.28,2025.771,1425.858,9844.559,4729.067,3.78,1.42073825,0.391912312,0.982709358,0.480373676,0.27360791,599.913,393.03
2020,3823,4540.029,2697.512,559.171,872.439,666.443,360.37,1327.087,209.87,515.43,2522.47,1075.915,10357.483,4408.137,3.8,2.34448818,0.405838157,1.824771474,0.42559925,0.292308045,1446.555,1212.822
2010,2836,15053,1497,2022,4627,2335,716,6608,690,6948,23129,6570,43486,19542,4.82,3.520395738,0.900551385,3.212633181,0.449386009,0.438982263,16559,17422
2011,2836,15582,1639,2484,3683,2896,642,6362,467,7581,27593,5754,48871,29842,4.07,4.795446646,0.89481453,4.363746959,0.61062798,0.408291619,21839,20641
2012,2836,17265,2115,2744,4345,2518,905,7050,664,8100,31209,8191,54298,35238,5.61,3.81015749,0.877497828,3.475155659,0.64897418,0.408340573,23018,24061
2013,2836,18676,2060,3019,5081,2719,787,7576,184,9040,27367,7947,66125,44029,6.75,3.443689443,0.889698008,3.063797659,0.665844991,0.405654316,19420,19401
2014,2836,20063,2127,2647,5158,2568,1212,8956,427,8980,34713,7008,69009,43231,6.8,4.953339041,0.893983951,4.575627854,0.62645452,0.446393859,27705,27026
2015,2836,21662,2067,2435,6939,2995,965,10711,1039,8884,38518,8667,71576,43493,9.15,4.444213684,0.904579448,4.163262951,0.607647815,0.494460345,29851,31382
2016,2836,22991,2056,2745,7722,3165,917,12000,1441,8935,46010,11204,77626,47751,10.32,4.106569082,0.910573703,3.861567297,0.615141834,0.521943369,34806,38085
2017,2836,22849,1968,2834,1979,3237,1352,12452,7618,8429,49476,9020,79954,54713,2.71,5.485144124,0.913869316,5.170953437,0.684305976,0.544969145,40456,41678
2018,2836,23747,2154,2940,8394,3580,1207,12509,1151,9084,37618,13488,66416,53916,12.7,2.788997628,0.909293806,2.571026097,0.811792339,0.526761275,24130,29304
2019,2836,23362,2321,3584,7842,4652,1371,11756,1296,9285,18440,12835,59707,50034,12.96,1.436696533,0.900650629,1.15746007,0.837992195,0.503210342,5605,8911
2020,2836,25424,2719,3893,7264,5324,1421,12576,869,10129,21144,11653,62948,53539,12.4,1.814468377,0.893053807,1.480391316,0.850527419,0.494650724,9491,10647
2010,3674,2761.503,841.17,277.478,712.084,387.169,133.111,1037.468,190.44,882.865,3478.999,643.467,4328.831,1129.114,2.39,5.406647116,0.695394139,4.975423759,0.260835778,0.375689615,2835.532,2687.768
2011,3674,2993.32,888.56,295.081,867.394,348.416,113.056,1192.866,200.553,911.894,4386.348,525.005,5277.635,1482.222,2.88,8.354869001,0.703152353,7.792815307,0.280849661,0.398509347,3861.343,3592.462
2012,3674,2701.142,850.308,313.723,651.236,339.881,117.034,943.058,162.297,907.776,4696.185,525.079,5620.347,1454.988,2.18,8.943768462,0.685204258,8.346290749,0.258878678,0.34913307,4171.106,3900.378
2013,3674,2633.689,830.862,283.337,673.487,325.144,119.994,899.872,141.836,902.955,5472.425,570.512,6381.75,1642.174,2.19,9.592129526,0.684525394,9.095493171,0.257323461,0.341677396,4901.913,4682.912
2014,3674,2864.773,918.635,367.927,629.32,396.605,138.967,965.515,100.025,980.623,3811.886,709.056,6859.69,2101.793,2.01,5.376001331,0.679334104,4.857104375,0.306397665,0.337030194,3102.83,2866.468
2015,3674,3435.092,1041.908,412.314,696.878,466.527,174.247,1286.632,113.236,1106.552,4079.548,1113.83,7062.178,1989.219,2.23,3.662630743,0.696687017,3.292453965,0.28167217,0.374555325,2965.718,3028.928
2016,3674,3421.409,1054.569,376.555,861.664,477.609,171.439,1265.993,95.257,1100.847,4974.863,782.934,7970.278,2804.66,2.79,6.35412819,0.691773477,5.873174495,0.351889859,0.370020948,4191.929,4055.793
2017,3674,5107.503,1400.481,550.816,727.259,688.953,236.629,2118.111,101.226,1588.911,2351.338,1596.332,21141.294,10979.754,2.09,1.472963018,0.72579928,1.127911988,0.519351086,0.414705777,755.006,1047.838
2018,3674,6200.942,1597.479,586.76,1495.432,639.717,260.919,2767.715,143.085,1835.748,2112.126,1406.138,20449.779,9461.239,4.02,1.502075899,0.742381238,1.084791109,0.462657274,0.446337831,705.988,816.591
2019,3674,5991.065,1595.105,609.886,1363.011,635.136,225.27,2617.518,122.717,1778.442,1985.126,1508.632,21392.641,9683.453,3.68,1.315845083,0.73375268,0.911580823,0.452653462,0.436903622,476.494,648.322
2020,3674,5603.056,1531.11,608.26,1220.761,737.536,227.273,2421.602,90.856,1650.344,2517.688,1364.986,21468.603,9470.658,3.31,1.844478991,0.726736624,1.398862699,0.441139929,0.432193075,1152.702,1055.86
2021,3674,7318.286,2255.451,1200.61,1390.422,1459.056,443.434,2964.15,-61.708,2098.685,5378.317,2770.312,52322.071,14329.529,3.5,1.941412014,0.691806114,1.508027616,0.273871594,0.405033364,2608.005,1977.964
2010,1311,12183,2900,564,3032,2134,779,8903,2174,380,3480,3524,43425,19048,8.53,0.987514188,0.761963392,0.827468785,0.438641336,0.730772388,-44,134
2011,1311,16810,3909,655,4584,3079,1048,12442,3509,459,4803,4963,52051,23058,11.75,0.967761435,0.767459845,0.835784808,0.442988607,0.74015467,-160,295
2012,1311,16947,6059,908,2001,3086,1092,10357,2876,531,4962,5536,60737,29406,4.95,0.896315029,0.642473594,0.732297688,0.484152987,0.611140615,-574,160
2013,1311,16402,5361,891,2232,2952,1616,10538,1928,503,6366,4700,61637,26244,5.53,1.354468085,0.673149616,1.164893617,0.425783215,0.642482624,1666,1906
2014,1311,13749,8431,708,-5403,2024,1210,4884,1637,434,6415,3664,55952,27815,-12.72,1.750818777,0.386791767,1.557587336,0.497122534,0.355225835,2751,769
2015,1311,6383,27919,570,-23119,1253,618,-21913,-5469,377,3752,1841,18842,14614,-59.16,2.038022814,-3.373962087,1.728408474,0.775607685,-3.433025223,1911,1467
2016,1311,5367,2302,476,-1405,1128,585,2454,-442,611,3241,1843,22519,14840,-3.62,1.758545849,0.571082541,1.500271297,0.658999067,0.457238681,1398,1377
2017,1311,5752,1730,368,1304,1345,641,3324,-585,698,3725,2564,21922,13131,3.42,1.452808112,0.699235049,1.309282371,0.598987319,0.577885953,1161,1668
2018,1311,7331,2390,401,40,1194,709,4221,672,720,2687,2201,21582,12770,0.11,1.220808723,0.673987178,1.03861881,0.591696784,0.57577411,486,714
2019,1311,6280,4760,502,-3553,1062,695,928,674,592,1961,1855,18107,13087,-9.43,1.057142857,0.242038217,0.786522911,0.722759154,0.147770701,106,247
2020,1311,4212,6282,492,-4860,908,444,-2533,64,463,1846,1308,12746,12783,-12.86,1.411314985,-0.491452991,1.035168196,1.002902871,-0.601377018,538,262
2010,3663,65225,38609,1051,14013,9924,12015,19317,4527,7299,41678,20722,75183,27392,15.41,2.011292346,0.408064392,1.960573304,0.364337683,0.296159448,20956,25620
2011,3663,108249,62609,776,25922,11717,14632,35612,8283,10028,44988,27970,116371,39756,28.05,1.608437612,0.421620523,1.5806936,0.341631506,0.328982254,17018,25952
2012,3663,156508,84641,791,41733,18692,21175,58446,14030,13421,57653,38542,176064,57854,44.64,1.495848685,0.459190585,1.475325619,0.328596419,0.37343778,19111,29129
